13:21; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
5037  ;-8,73107  ;7,96702  ;1,69751  ;-1,13570e+04
6278  ;-9,6929  ;4,85482  ;1,83851  ;-1,13797e+04
4267  ;-1,98347  ;1,88269  ;1,6807  ;-1,13965e+04
4538  ;-1,2066  ;3,07386  ;1,96641  ;-1,14034e+04
1050  ;-3,84481  ;2,88943  ;2,175  ;-1,14354e+04
7852  ;-9,20182  ;9,22077  ;0,848797  ;-1,14459e+04
3522  ;-9,68102  ;5,33089  ;1,83832  ;-1,14480e+04
4579  ;-8,04625  ;1,79712  ;1,64466  ;-1,14569e+04
733  ;-4,95626  ;4,0615  ;2,56112  ;-1,15022e+04
3979  ;-5,42254  ;6,66518  ;2,35678  ;-1,15027e+04
10508  ;0  ;2,72129  ;1,32446  ;-1,15273e+04
11104  ;-5,52878  ;8,50854  ;1,37573  ;-1,15391e+04
5119  ;-6,59582  ;2,34028  ;1,91789  ;-1,15395e+04
9997  ;-0,309386  ;4,29523  ;1,82788  ;-1,15422e+04
5774  ;-8,10683  ;7,01509  ;2,10856  ;-1,15518e+04
6564  ;-8,92787  ;4,94876  ;2,26394  ;-1,15730e+04
3115  ;-3,96185  ;5,28213  ;2,60365  ;-1,15751e+04
3387  ;-1,19285  ;8,77367  ;1,15395  ;-1,15765e+04
5203  ;-0,625097  ;5,20432  ;2,03507  ;-1,15774e+04
4586  ;-7,95247  ;1,29303  ;1,26467  ;-1,15804e+04
4670  ;-1,41103  ;4,76181  ;2,36455  ;-1,15818e+04
1173  ;-7,62008  ;6,81209  ;2,2141  ;-1,15823e+04
4099  ;-4,18678  ;2,33465  ;1,87146  ;-1,15834e+04
3116  ;-3,96794  ;4,89129  ;2,60951  ;-1,15836e+04
4184  ;-5,50024  ;2,41032  ;1,95219  ;-1,15939e+04
11420  ;-9,37032  ;6,12588  ;1,95366  ;-1,15997e+04
5326  ;-5,08321  ;2,19616  ;1,84502  ;-1,16013e+04
3552  ;-2,18199  ;2,90036  ;2,12185  ;-1,16120e+04
10933  ;-1,12383  ;7,90906  ;1,5901  ;-1,16125e+04
3684  ;-3,89444  ;4,33049  ;2,55053  ;-1,16327e+04
5767  ;0  ;7,25  ;1,29904  ;-1,16330e+04
7322  ;-1,4103  ;5,40369  ;2,31837  ;-1,16592e+04
3345  ;-4,96772  ;5,90853  ;2,53535  ;-1,16613e+04
6408  ;-1,91633  ;7,68605  ;1,80419  ;-1,16883e+04
5491  ;-10  ;2,75  ;1,29904  ;-1,17053e+04
3124  ;-3,70979  ;3,92238  ;2,47114  ;-1,17305e+04
4092  ;-3,58587  ;2,54689  ;1,95774  ;-1,17395e+04
4566  ;-7,11996  ;2,21687  ;1,82986  ;-1,17457e+04
11404  ;-9,31785  ;4,1549  ;2,01045  ;-1,17477e+04
3544  ;-2,42421  ;3,74543  ;2,35787  ;-1,17500e+04
9558  ;-3,12065  ;1,54083  ;1,37161  ;-1,17727e+04
7591  ;-7,98515  ;8,24971  ;1,48957  ;-1,17883e+04
2648  ;-4,16106  ;5,78254  ;2,51061  ;-1,17897e+04
3189  ;-2,92008  ;3,40498  ;2,29314  ;-1,17977e+04
4672  ;-1,0936  ;4,12473  ;2,12731  ;-1,18284e+04
6044  ;-1,75835  ;10  ;0,434705  ;-1,18309e+04
4582  ;-8,42036  ;1,93997  ;1,59207  ;-1,18341e+04
9401  ;-10  ;7,27871  ;1,32446  ;-1,18473e+04
2081  ;-6,4329  ;3,5894  ;2,35631  ;-1,18484e+04
3347  ;-5,17081  ;6,27599  ;2,4734  ;-1,18592e+04
4892  ;-5,75664  ;1,35045  ;1,26257  ;-1,18747e+04
6543  ;-8,60569  ;5,18324  ;2,32757  ;-1,18903e+04
1126  ;-2,61043  ;5,29079  ;2,48752  ;-1,18979e+04
4928  ;-5,5  ;0,433013  ;0,433013  ;-1,19435e+04
1099  ;-5,85696  ;7,88517  ;1,72833  ;-1,19545e+04
3126  ;-4,23013  ;3,50504  ;2,38344  ;-1,19567e+04
2086  ;-5,19831  ;3,21909  ;2,2506  ;-1,19668e+04
9737  ;-3,75  ;0  ;0,433013  ;-1,19773e+04
4158  ;-1,67182  ;6,11236  ;2,27794  ;-1,19895e+04
6636  ;-8,95797  ;7,60861  ;1,70255  ;-1,19982e+04
3654  ;-3,75  ;10  ;0,433013  ;-1,20039e+04
9559  ;-2,74934  ;1,25515  ;1,17853  ;-1,20085e+04
5328  ;-3,92783  ;1,99211  ;1,6542  ;-1,20326e+04
8595  ;0  ;3,23567  ;1,30249  ;-1,20400e+04
9106  ;-6,17368  ;1,5646  ;1,36974  ;-1,20446e+04
11237  ;-3,46927  ;9,21461  ;0,929594  ;-1,20616e+04
4542  ;-1,59717  ;1,99298  ;1,62354  ;-1,20659e+04
5656  ;-7,9353  ;0,97456  ;0,960804  ;-1,20675e+04
3418  ;-6,96899  ;8,22771  ;1,51127  ;-1,20789e+04
4164  ;-7,25632  ;3,64284  ;2,30567  ;-1,20875e+04
1034  ;-9,36204  ;5,66178  ;1,94459  ;-1,20890e+04
10509  ;-0,322307  ;2,46542  ;1,44553  ;-1,21237e+04
5494  ;-9,68694  ;2,53931  ;1,41403  ;-1,21351e+04
2287  ;0  ;6,75  ;1,29904  ;-1,21504e+04
10766  ;-7,90079  ;0,322921  ;0,62695  ;-1,21596e+04
1485  ;-9,3858  ;4,70963  ;1,94496  ;-1,21611e+04
3419  ;-7,13605  ;7,73002  ;1,82702  ;-1,21641e+04
1208  ;-3,32692  ;2,20435  ;1,74048  ;-1,21659e+04
4250  ;-1,68327  ;3,19876  ;2,05021  ;-1,21731e+04
5044  ;-7,78401  ;7,93153  ;1,67286  ;-1,21833e+04
2626  ;-4,22474  ;6,86249  ;2,18215  ;-1,21854e+04
3543  ;-1,92549  ;4,04384  ;2,28623  ;-1,21989e+04
7725  ;-2,03764  ;8,15588  ;1,56197  ;-1,22017e+04
2224  ;-6,30343  ;6,17358  ;2,38602  ;-1,22186e+04
5979  ;-9,17238  ;1,71662  ;1,42569  ;-1,22198e+04
4326  ;-7,95502  ;2,15045  ;1,69957  ;-1,22213e+04
169  ;0  ;1,51671  ;0,86941  ;-1,22214e+04
4183  ;-6,13779  ;2,65288  ;1,96819  ;-1,23050e+04
10059  ;-9,37392  ;5,1857  ;1,94478  ;-1,23056e+04
6494  ;-8,68768  ;3,87871  ;2,10661  ;-1,23087e+04
2297  ;-5,85743  ;4,64499  ;2,52879  ;-1,23169e+04
1320  ;-0,618772  ;4,59047  ;1,92371  ;-1,23241e+04
1835  ;-5,83586  ;3,46166  ;2,2666  ;-1,23396e+04
8898  ;-2,48998  ;9,10477  ;1,0125  ;-1,23467e+04
2227  ;-5,91681  ;5,54015  ;2,48321  ;-1,23619e+04
7847  ;-10  ;9,5  ;0,5  ;-1,23713e+04
6222  ;-2,73562  ;10  ;0,454982  ;-1,23841e+04
2285  ;0  ;6,25  ;1,29904  ;-1,23881e+04
4372  ;-5,48527  ;7,03901  ;2,1269  ;-1,23945e+04
3483  ;-4,56388  ;5,31163  ;2,51257  ;-1,23963e+04
4395  ;-2,87455  ;5,7732  ;2,39198  ;-1,24090e+04
8116  ;-1,27226  ;6,64119  ;1,96287  ;-1,24298e+04
854  ;-7,52982  ;5,23265  ;2,39097  ;-1,24332e+04
4013  ;-3,76475  ;7,24547  ;2,03874  ;-1,24364e+04
10278  ;-0,980904  ;1,61387  ;1,31051  ;-1,24586e+04
8936  ;-9,67809  ;7,51455  ;1,44892  ;-1,24666e+04
3385  ;-0,748336  ;8,34085  ;1,3357  ;-1,24673e+04
9813  ;-8,87248  ;6,32897  ;1,99808  ;-1,24804e+04
4336  ;-7,93879  ;3,65949  ;2,19536  ;-1,24897e+04
9404  ;-9,6675  ;7,08496  ;1,5153  ;-1,24907e+04
3656  ;-4,25  ;10  ;0,433013  ;-1,24924e+04
10042  ;-6,69781  ;1,44119  ;1,28171  ;-1,24970e+04
6989  ;-1,25835  ;10  ;0,434705  ;-1,25175e+04
3113  ;-4,48195  ;4,91856  ;2,49579  ;-1,25197e+04
969  ;-3,13868  ;6,25561  ;2,29645  ;-1,25218e+04
6291  ;-2,95562  ;1,91867  ;1,5474  ;-1,25454e+04
11207  ;-8,92856  ;2,90612  ;1,76438  ;-1,25461e+04
8402  ;-8,3587  ;2,29383  ;1,67636  ;-1,25485e+04
7770  ;-1,96528  ;1,50153  ;1,35879  ;-1,25914e+04
3120  ;-4,40845  ;4,35776  ;2,43682  ;-1,25969e+04
1853  ;-5,26136  ;3,96498  ;2,36981  ;-1,26181e+04
5417  ;-7,24107  ;8,58924  ;1,21515  ;-1,26187e+04
4371  ;-4,75944  ;7,61898  ;1,82491  ;-1,26197e+04
1072  ;-2,44729  ;8,02463  ;1,59444  ;-1,26230e+04
3763  ;-3,25  ;10  ;0,433013  ;-1,26478e+04
10640  ;-10  ;3,25  ;1,29904  ;-1,26543e+04
5066  ;-7,06007  ;2,86375  ;1,98223  ;-1,26596e+04
8939  ;-9,34559  ;7,3208  ;1,63976  ;-1,26685e+04
3818  ;-2,44649  ;4,85973  ;2,36454  ;-1,26719e+04
7031  ;0  ;5,25  ;1,29904  ;-1,26774e+04
7758  ;-1,92481  ;9,07041  ;1,05515  ;-1,26784e+04
7456  ;-7,81495  ;8,65108  ;1,33  ;-1,26811e+04
10128  ;-1,45401  ;0,85753  ;0,899678  ;-1,27194e+04
797  ;-6,76053  ;4,12394  ;2,35792  ;-1,27479e+04
5780  ;-8,47997  ;6,64303  ;2,01823  ;-1,27532e+04
8319  ;-9,03378  ;1,11381  ;1,03649  ;-1,27696e+04
4375  ;-5,68453  ;6,41881  ;2,25688  ;-1,27722e+04
8449  ;-1,00333  ;5,44543  ;1,98254  ;-1,27958e+04
2294  ;-7,14518  ;4,67829  ;2,37444  ;-1,28168e+04
3123  ;-4,2558  ;3,93785  ;2,34983  ;-1,28425e+04
9545  ;-4,25  ;0  ;0,433013  ;-1,28481e+04
1797  ;-4,17729  ;8,70121  ;1,15773  ;-1,28572e+04
392  ;-10  ;8,48329  ;0,86941  ;-1,28695e+04
5170  ;-7,99322  ;6,44003  ;2,12378  ;-1,28704e+04
3346  ;-5,09481  ;5,41792  ;2,41601  ;-1,29028e+04
3980  ;-4,83065  ;6,75904  ;2,12215  ;-1,29075e+04
5348  ;-4,93251  ;1,80123  ;1,46763  ;-1,29104e+04
175  ;0  ;8,46951  ;0,845747  ;-1,29114e+04
7681  ;-2,23562  ;10  ;0,454982  ;-1,29226e+04
849  ;-9,29202  ;0,835244  ;0,733355  ;-1,29361e+04
4261  ;-2,31235  ;2,47326  ;1,77302  ;-1,29587e+04
3545  ;-3,55955  ;3,3186  ;2,14355  ;-1,30104e+04
3132  ;-4,59824  ;3,17421  ;2,0961  ;-1,30116e+04
1366  ;-9,32237  ;7,99913  ;1,40209  ;-1,30223e+04
3608  ;-3,12092  ;5,31823  ;2,37335  ;-1,30359e+04
9059  ;-0,421605  ;8,06645  ;1,32834  ;-1,30364e+04
9918  ;-7,00124  ;0,288726  ;0,577645  ;-1,30426e+04
3349  ;-5,29791  ;5,78539  ;2,35406  ;-1,30453e+04
3871  ;-7,04977  ;6,2306  ;2,21276  ;-1,30472e+04
6307  ;-9,38777  ;1,46144  ;1,09269  ;-1,30678e+04
1486  ;-2,58431  ;1,63299  ;1,35432  ;-1,30694e+04
4171  ;-7,82764  ;4,69495  ;2,26413  ;-1,30836e+04
9402  ;-10  ;6,76433  ;1,30249  ;-1,30913e+04
3819  ;-3,12701  ;4,92739  ;2,37921  ;-1,30960e+04
8452  ;-1,26486  ;6,15409  ;1,94211  ;-1,31112e+04
4333  ;-8,54864  ;2,94052  ;1,822  ;-1,31148e+04
9877  ;-4,20324  ;1,40625  ;1,18815  ;-1,31157e+04
3107  ;-8,8642  ;5,86487  ;1,98902  ;-1,31184e+04
5750  ;-0,307783  ;1,68719  ;1,06359  ;-1,31206e+04
4562  ;-7,47111  ;2,53827  ;1,81969  ;-1,31560e+04
10034  ;0  ;5,75  ;1,29904  ;-1,31581e+04
3725  ;-7,443  ;4,14059  ;2,24761  ;-1,31601e+04
9222  ;-8,75563  ;4,43344  ;2,04113  ;-1,31656e+04
5978  ;-9,50297  ;1,99608  ;1,34913  ;-1,31741e+04
3142  ;-5,01289  ;5,02486  ;2,39923  ;-1,31785e+04
4955  ;-7,94809  ;5,65031  ;2,21221  ;-1,31968e+04
3467  ;-4,5908  ;9,11499  ;0,858978  ;-1,32017e+04
10729  ;-9,66118  ;8,24121  ;1,13575  ;-1,32269e+04
9444  ;0  ;3,75  ;1,29904  ;-1,32660e+04
5906  ;-4,73641  ;8,08192  ;1,48964  ;-1,32990e+04
1114  ;-2,28256  ;4,42868  ;2,24156  ;-1,33112e+04
1144  ;-8,12547  ;4,15724  ;2,1373  ;-1,33228e+04
6407  ;-1,64183  ;6,91875  ;1,87586  ;-1,33304e+04
10682  ;-10  ;10  ;0,5  ;-1,33561e+04
2947  ;-3,38505  ;5,80064  ;2,27781  ;-1,33792e+04
2300  ;-5,52513  ;5,20065  ;2,37624  ;-1,33975e+04
6026  ;-4,23052  ;7,42849  ;1,86572  ;-1,34029e+04
9822  ;-3,47497  ;8,11874  ;1,53829  ;-1,34041e+04
5865  ;-1,63073  ;1,69712  ;1,33466  ;-1,34062e+04
9405  ;-10  ;6,25  ;1,29904  ;-1,34390e+04
391  ;-10  ;1,5305  ;0,845754  ;-1,34459e+04
11465  ;0  ;0  ;0,5  ;-1,34739e+04
1442  ;-0,615566  ;1,85767  ;1,25777  ;-1,34742e+04
2296  ;-7,00464  ;5,44088  ;2,30119  ;-1,34790e+04
4668  ;-1,47184  ;4,36585  ;2,07478  ;-1,34870e+04
2083  ;-6,16349  ;3,9962  ;2,26821  ;-1,35050e+04
2784  ;-3,58426  ;6,30106  ;2,18478  ;-1,35185e+04
3130  ;-5,04005  ;2,7749  ;1,91468  ;-1,35254e+04
4174  ;-6,60204  ;3,17635  ;2,03253  ;-1,35361e+04
11334  ;-10  ;3,75  ;1,29904  ;-1,35434e+04
6493  ;-8,86657  ;3,4169  ;1,82133  ;-1,35452e+04
3119  ;-4,81394  ;4,34002  ;2,30229  ;-1,35485e+04
7727  ;-2,22364  ;8,7554  ;1,07679  ;-1,35805e+04
5043  ;-7,52415  ;7,37012  ;1,78344  ;-1,35877e+04
4816  ;-3,12427  ;6,68404  ;2,04137  ;-1,35972e+04
7856  ;-7,05223  ;0,913476  ;0,897249  ;-1,36163e+04
981  ;-8,36636  ;6,06796  ;2,03345  ;-1,36165e+04
4327  ;-8,26747  ;2,64715  ;1,73128  ;-1,36408e+04
4580  ;-8,43945  ;1,6663  ;1,30754  ;-1,36432e+04
9445  ;0  ;4,25  ;1,29904  ;-1,37056e+04
3968  ;-7,32489  ;5,73637  ;2,26962  ;-1,37146e+04
5770  ;-0,309839  ;7,51549  ;1,25837  ;-1,37158e+04
2293  ;-6,62  ;4,88653  ;2,28467  ;-1,37387e+04
9571  ;-9,3679  ;8,4733  ;1,11514  ;-1,37528e+04
6276  ;-10  ;4,25  ;1,29904  ;-1,37540e+04
5047  ;-8,00776  ;7,57155  ;1,67494  ;-1,37721e+04
8572  ;-2,77858  ;7,56855  ;1,69037  ;-1,37805e+04
3554  ;-2,77843  ;4,08822  ;2,17683  ;-1,37901e+04
7299  ;-5,4781  ;7,87232  ;1,54348  ;-1,38013e+04
9765  ;-3,39606  ;0,954977  ;0,905561  ;-1,38056e+04
4008  ;-6,75823  ;7,15612  ;1,85414  ;-1,38087e+04
11156  ;-9,3568  ;6,86561  ;1,62718  ;-1,38135e+04
3929  ;-1,97417  ;0,321588  ;0,586794  ;-1,38143e+04
1116  ;-1,79812  ;2,73852  ;1,76952  ;-1,38183e+04
3519  ;-10  ;5,25  ;1,29904  ;-1,38327e+04
3817  ;-2,96308  ;4,49633  ;2,25623  ;-1,38364e+04
10018  ;-3,60233  ;1,6185  ;1,27443  ;-1,38440e+04
3517  ;-10  ;5,75  ;1,29904  ;-1,38466e+04
9837  ;-1,19774  ;0  ;0,429665  ;-1,38594e+04
10127  ;-1,98128  ;0,999437  ;0,920379  ;-1,38623e+04
2298  ;-5,32619  ;4,51581  ;2,2793  ;-1,38684e+04
7936  ;-8,96429  ;7,17967  ;1,64733  ;-1,38689e+04
1037  ;-3,6436  ;4,56398  ;2,2709  ;-1,38762e+04
4376  ;-5,74727  ;6,79264  ;2,027  ;-1,38764e+04
9996  ;0  ;4,75  ;1,29904  ;-1,38853e+04
4335  ;-7,42546  ;3,22979  ;1,98189  ;-1,38875e+04
3121  ;-4,66129  ;3,9201  ;2,21531  ;-1,38884e+04
5012  ;-1,99284  ;5,18174  ;2,15309  ;-1,38897e+04
9778  ;-4,20749  ;7,89143  ;1,53045  ;-1,38973e+04
772  ;-3,63142  ;5,34566  ;2,25918  ;-1,38984e+04
730  ;-5,56645  ;3,86845  ;2,1785  ;-1,38990e+04
6274  ;-10  ;4,75  ;1,29904  ;-1,39261e+04
4331  ;-8,11768  ;3,19768  ;1,91007  ;-1,39386e+04
5653  ;-7,45178  ;0,947671  ;0,946554  ;-1,39642e+04
5847  ;-8,73519  ;0  ;0,422167  ;-1,39783e+04
4374  ;-4,89339  ;7,13287  ;1,89227  ;-1,39784e+04
917  ;-3,2743  ;3,74777  ;2,1121  ;-1,39801e+04
837  ;-6,47947  ;5,64912  ;2,21141  ;-1,40133e+04
3868  ;-4,10557  ;3,33407  ;2,02225  ;-1,40403e+04
3683  ;-3,45895  ;4,15588  ;2,1915  ;-1,40521e+04
4396  ;-2,25436  ;5,89041  ;2,11266  ;-1,40577e+04
9821  ;-5,14993  ;8,4957  ;1,19089  ;-1,40724e+04
3547  ;-2,56942  ;3,13375  ;1,98245  ;-1,40726e+04
2455  ;-4,86276  ;0,341702  ;0,574296  ;-1,40729e+04
9708  ;-8,23839  ;8,61734  ;1,15155  ;-1,40743e+04
8437  ;-0,99701  ;4,83158  ;1,87119  ;-1,40827e+04
8321  ;-8,87166  ;2,01525  ;1,39731  ;-1,40858e+04
3118  ;-3,63751  ;4,95482  ;2,26504  ;-1,40990e+04
11335  ;-9,62495  ;3,55009  ;1,47098  ;-1,41000e+04
2090  ;-5,6776  ;3,01747  ;1,93067  ;-1,41360e+04
1227  ;-6,17033  ;2,25091  ;1,58168  ;-1,42009e+04
11229  ;-0,722929  ;2,68423  ;1,53534  ;-1,42035e+04
927  ;-4,02984  ;6,3465  ;2,07311  ;-1,42282e+04
3111  ;-8,97  ;5,40806  ;1,8436  ;-1,42544e+04
6831  ;-4,49947  ;7,16059  ;1,8576  ;-1,42654e+04
4325  ;-7,8365  ;2,90431  ;1,81935  ;-1,42757e+04
4159  ;-2,51849  ;6,37282  ;2,01712  ;-1,42839e+04
3603  ;-3,83063  ;5,84608  ;2,16615  ;-1,42855e+04
4689  ;-0,708165  ;3,15902  ;1,62645  ;-1,42860e+04
7779  ;-1,04019  ;2,43532  ;1,5153  ;-1,43028e+04
6289  ;-2,62107  ;2,11426  ;1,52327  ;-1,43213e+04
10322  ;-8,98188  ;4,93199  ;1,84378  ;-1,44507e+04
5325  ;-5,7533  ;2,03675  ;1,47451  ;-1,44640e+04
2786  ;-3,56985  ;6,72948  ;1,9297  ;-1,44722e+04
4252  ;-2,0707  ;3,43215  ;1,91081  ;-1,44853e+04
1346  ;-5,33626  ;1,8226  ;1,36733  ;-1,44903e+04
10629  ;-2,95794  ;9,12144  ;0,885346  ;-1,44938e+04
5163  ;-6,39999  ;6,73919  ;1,98383  ;-1,45271e+04
970  ;-3,10986  ;7,11246  ;1,78629  ;-1,45424e+04
4173  ;-6,92967  ;3,71089  ;2,03414  ;-1,45504e+04
4669  ;-1,8289  ;4,75069  ;2,03011  ;-1,45712e+04
9071  ;-0,378856  ;8,86485  ;0,812074  ;-1,45752e+04
2076  ;-6,22832  ;4,54703  ;2,1777  ;-1,46251e+04
8935  ;-9,66118  ;7,76394  ;1,15603  ;-1,46342e+04
8599  ;-0,400622  ;2,94009  ;1,41427  ;-1,46398e+04
7726  ;-1,60529  ;7,99154  ;1,35042  ;-1,46492e+04
9104  ;-6,69446  ;2,1275  ;1,49365  ;-1,46578e+04
4958  ;-8,05389  ;5,1935  ;2,06679  ;-1,46681e+04
9410  ;-9,6893  ;6,54499  ;1,41437  ;-1,46720e+04
4540  ;-0,683162  ;3,63953  ;1,62986  ;-1,46968e+04
10931  ;-1,10114  ;7,61346  ;1,41103  ;-1,47317e+04
8841  ;-1,48399  ;7,52171  ;1,59264  ;-1,47333e+04
10645  ;-9,18991  ;2,3347  ;1,42398  ;-1,47401e+04
4253  ;-1,70895  ;3,85673  ;1,94086  ;-1,47777e+04
5152  ;-6,12379  ;6,37111  ;2,01887  ;-1,47868e+04
5046  ;-7,74791  ;7,01014  ;1,78552  ;-1,48212e+04
8688  ;-8,23466  ;7,21314  ;1,67998  ;-1,48328e+04
4269  ;-1,85667  ;2,38135  ;1,53779  ;-1,48392e+04
3117  ;-4,15762  ;4,59126  ;2,15718  ;-1,48453e+04
6405  ;-2,17279  ;7,25733  ;1,66612  ;-1,48642e+04
8263  ;-0,777165  ;6,88175  ;1,57956  ;-1,48772e+04
6292  ;-2,24976  ;1,82858  ;1,33019  ;-1,48867e+04
4337  ;-8,30436  ;3,69543  ;1,85201  ;-1,48930e+04
3548  ;-3,2089  ;3,04737  ;1,83285  ;-1,49351e+04
3988  ;-5,86057  ;5,89435  ;2,08227  ;-1,49472e+04
10130  ;-1,15296  ;1,22098  ;0,994515  ;-1,49492e+04
4393  ;-4,23345  ;5,37516  ;2,1681  ;-1,49693e+04
4930  ;-5,47468  ;0,737141  ;0,753243  ;-1,49760e+04
3170  ;-5,11904  ;4,24349  ;2,11099  ;-1,49802e+04
4960  ;-8,35171  ;4,6558  ;1,93995  ;-1,50011e+04
3114  ;-4,15153  ;4,9821  ;2,15132  ;-1,50016e+04
3482  ;-4,43266  ;5,87558  ;2,07507  ;-1,50071e+04
10728  ;-10  ;8,00602  ;0,889687  ;-1,50627e+04
8391  ;-8,80999  ;2,3691  ;1,4816  ;-1,50671e+04
5752  ;-0,307783  ;2,16446  ;1,08387  ;-1,50702e+04
8596  ;-0,375619  ;3,4206  ;1,41769  ;-1,50776e+04
6277  ;-9,6929  ;4,60482  ;1,40549  ;-1,50824e+04
6280  ;-4,63575  ;6,24304  ;2,01312  ;-1,50840e+04
4095  ;-4,64944  ;2,62652  ;1,72881  ;-1,50923e+04
11467  ;0  ;10  ;0,5  ;-1,51007e+04
1582  ;-9,41344  ;8,94747  ;0,828183  ;-1,51245e+04
3110  ;-8,47216  ;5,61116  ;1,88803  ;-1,51448e+04
1296  ;-7,2186  ;2,00408  ;1,40562  ;-1,51501e+04
4334  ;-7,61214  ;3,72755  ;1,92383  ;-1,51590e+04
3520  ;-9,68102  ;5,58089  ;1,40531  ;-1,51595e+04
4141  ;-4,00496  ;4,17134  ;2,0702  ;-1,51707e+04
3131  ;-4,96639  ;3,82358  ;2,024  ;-1,52037e+04
2301  ;-6,08779  ;5,30962  ;2,10445  ;-1,52127e+04
9288  ;-9,70672  ;8,71538  ;0,848796  ;-1,52634e+04
3127  ;-3,82031  ;3,76323  ;1,9908  ;-1,52708e+04
4674  ;-1,23412  ;4,32247  ;1,73726  ;-1,52791e+04
2299  ;-5,63128  ;4,41929  ;2,088  ;-1,52959e+04
1613  ;-3,87774  ;1,03265  ;0,808375  ;-1,53547e+04
8938  ;-9,32869  ;7,57019  ;1,34687  ;-1,53709e+04
5151  ;-7,14633  ;6,79622  ;1,81056  ;-1,54033e+04
8713  ;-0,309386  ;4,54523  ;1,39487  ;-1,54131e+04
8885  ;-1,72799  ;8,56508  ;1,11056  ;-1,54315e+04
9709  ;-8,5148  ;8,76332  ;0,969669  ;-1,54469e+04
3431  ;-5,99322  ;8,63595  ;1,11745  ;-1,55014e+04
2274  ;-10  ;0  ;0,5  ;-1,55041e+04
1076  ;-4,83548  ;5,40467  ;2,07702  ;-1,55198e+04
5166  ;-5,61205  ;7,38621  ;1,61085  ;-1,55307e+04
3426  ;-6,65346  ;7,74269  ;1,54789  ;-1,55435e+04
4819  ;-2,50408  ;6,80124  ;1,76204  ;-1,55449e+04
5221  ;-6,63457  ;2,77438  ;1,64602  ;-1,55617e+04
7748  ;0  ;7,98475  ;0,855886  ;-1,55631e+04
5148  ;-7,3587  ;6,24943  ;1,88923  ;-1,55656e+04
8829  ;-3,23585  ;8,66907  ;0,990052  ;-1,55834e+04
4379  ;-2,86292  ;4,84931  ;2,03085  ;-1,55930e+04
6028  ;-4,03562  ;6,9125  ;1,75669  ;-1,56060e+04
4820  ;-2,87468  ;5,41646  ;2,0363  ;-1,56089e+04
8013  ;-10  ;2,01525  ;0,85589  ;-1,56231e+04
3348  ;-5,03857  ;5,77213  ;2,01507  ;-1,56232e+04
4104  ;-2,94995  ;2,70483  ;1,61559  ;-1,56380e+04
1319  ;-1,37525  ;5,0727  ;1,81866  ;-1,56474e+04
6027  ;-3,57563  ;7,29548  ;1,61327  ;-1,56499e+04
1077  ;-5,24167  ;6,13959  ;1,95312  ;-1,56641e+04
4230  ;-7,17986  ;4,90879  ;2,02448  ;-1,56801e+04
4914  ;-5,08744  ;1,07884  ;0,894526  ;-1,56988e+04
2092  ;-5,4082  ;3,42426  ;1,84258  ;-1,57398e+04
1036  ;-4,67163  ;4,61853  ;2,04347  ;-1,57580e+04
7723  ;-2,01495  ;7,86028  ;1,3829  ;-1,57586e+04
7455  ;-7,4943  ;8,95687  ;0,877128  ;-1,57796e+04
11107  ;-0,769761  ;6,39466  ;1,5588  ;-1,57825e+04
3676  ;-4,75355  ;5,0116  ;2,06025  ;-1,57828e+04
4961  ;-7,56239  ;5,05544  ;1,98345  ;-1,57856e+04
6458  ;-8,46473  ;8,0357  ;1,32217  ;-1,57862e+04
4585  ;-7,66098  ;1,97215  ;1,34054  ;-1,58030e+04
2077  ;-6,79522  ;4,35444  ;2,00796  ;-1,58095e+04
3555  ;-2,42777  ;3,817  ;1,86613  ;-1,58235e+04
3967  ;-7,31357  ;5,45971  ;1,97766  ;-1,58237e+04
7417  ;-6,08851  ;0,43915  ;0,578899  ;-1,58428e+04
8649  ;-0,375619  ;3,93494  ;1,41423  ;-1,58501e+04
1094  ;-7,42823  ;7,92814  ;1,35277  ;-1,58532e+04
4539  ;-1,15983  ;3,76444  ;1,71366  ;-1,58814e+04
1302  ;-8,10336  ;1,94023  ;1,27545  ;-1,58908e+04
5014  ;-2,51582  ;5,17411  ;1,99934  ;-1,58910e+04
4676  ;-2,06602  ;4,24157  ;1,89618  ;-1,58994e+04
5749  ;0  ;1,99398  ;0,889687  ;-1,59163e+04
11178  ;-6,63949  ;1,0639  ;0,898503  ;-1,59303e+04
1262  ;-5,09925  ;7,85948  ;1,35864  ;-1,59308e+04
4392  ;-3,1388  ;5,89887  ;1,94077  ;-1,59389e+04
2088  ;-6,0989  ;3,47315  ;1,83651  ;-1,59654e+04
6166  ;-7,02695  ;9,62517  ;0,538767  ;-1,59722e+04
5167  ;-5,2658  ;5,1874  ;2,03726  ;-1,60099e+04
10628  ;-2,70282  ;8,46818  ;1,10038  ;-1,60272e+04
4010  ;-6,26477  ;7,33276  ;1,56768  ;-1,60293e+04
170  ;0  ;2,47125  ;0,909964  ;-1,60304e+04
719  ;-3,981  ;9,09807  ;0,694817  ;-1,60680e+04
2290  ;-0,45405  ;6,98558  ;1,35162  ;-1,60721e+04
3143  ;-5,18387  ;4,79433  ;2,02048  ;-1,60742e+04
9103  ;-7,15871  ;2,65097  ;1,558  ;-1,60890e+04
