13:21; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SZ (N/m^2)
10578  ;-4,9954  ;6,29128  ;0,725107  ;-2,80878e+04
5930  ;-3,63051  ;4,93128  ;0,669675  ;-2,81336e+04
1545  ;-7,00655  ;7,19225  ;0,625265  ;-2,81356e+04
2307  ;-6,98625  ;2,03642  ;0,633545  ;-2,81497e+04
1544  ;-4,41152  ;3,57197  ;0,70912  ;-2,81537e+04
4930  ;-5,47468  ;0,737141  ;0,753243  ;-2,81582e+04
10412  ;-7,27456  ;0,746825  ;0,577645  ;-2,81679e+04
9855  ;-6,76448  ;1,63485  ;0,633811  ;-2,81694e+04
9919  ;-6,75124  ;0,721739  ;0,577645  ;-2,81870e+04
11361  ;-5,94887  ;4,71077  ;0,688097  ;-2,82010e+04
11380  ;-5,01362  ;3,69101  ;0,716028  ;-2,82087e+04
1523  ;-4,40435  ;6,23491  ;0,700311  ;-2,82089e+04
6942  ;-5,96992  ;5,29822  ;0,685328  ;-2,82190e+04
10623  ;-3,46967  ;9,0049  ;0,650569  ;-2,82363e+04
8049  ;-6,28296  ;2,503  ;0,679006  ;-2,82404e+04
3432  ;-5,96986  ;8,34906  ;0,679818  ;-2,82455e+04
9236  ;-8,63857  ;3,0583  ;0,341108  ;-2,82543e+04
7204  ;-4,00422  ;2,46069  ;0,670216  ;-2,82679e+04
5931  ;-3,98243  ;5,29783  ;0,681518  ;-2,82702e+04
2306  ;-6,75312  ;2,4231  ;0,627904  ;-2,82831e+04
7207  ;-3,53231  ;2,49571  ;0,663582  ;-2,82835e+04
10639  ;-8,63857  ;3,5583  ;0,341108  ;-2,82869e+04
8624  ;-5,24937  ;6,03976  ;0,698045  ;-2,83372e+04
8052  ;-5,60376  ;2,79334  ;0,688074  ;-2,83508e+04
11322  ;-4,30976  ;5,69976  ;0,687972  ;-2,83585e+04
11030  ;-5,61378  ;5,67152  ;0,695256  ;-2,83719e+04
8046  ;-4,0365  ;4,61495  ;0,672317  ;-2,84023e+04
4910  ;-5,11276  ;0,774714  ;0,574296  ;-2,84284e+04
6988  ;-0,878856  ;9,6301  ;0,3892  ;-2,84569e+04
10200  ;-5,32114  ;7,59981  ;0,679318  ;-2,84643e+04
11381  ;-4,3622  ;4,31487  ;0,678667  ;-2,84727e+04
6357  ;-5,26238  ;4,06894  ;0,684457  ;-2,84785e+04
11377  ;-5,6284  ;4,40272  ;0,681772  ;-2,84879e+04
9679  ;-9,39484  ;8,06824  ;0,325701  ;-2,84953e+04
8759  ;-5,34216  ;3,20546  ;0,684742  ;-2,84974e+04
4928  ;-5,5  ;0,433013  ;0,433013  ;-2,85124e+04
5323  ;-9,14601  ;0,417622  ;0,366678  ;-2,85388e+04
7118  ;-7,65885  ;5,51183  ;0,476467  ;-2,85467e+04
10766  ;-7,90079  ;0,322921  ;0,62695  ;-2,85593e+04
8765  ;-4,66028  ;3,94991  ;0,67755  ;-2,85612e+04
9482  ;-4,74007  ;3,08643  ;0,677835  ;-2,85615e+04
9819  ;-5,02031  ;8,50719  ;0,653746  ;-2,85804e+04
8761  ;-6,20318  ;3,78849  ;0,659163  ;-2,85818e+04
5425  ;-1,85206  ;6,79714  ;0,46886  ;-2,85948e+04
9668  ;-4,65832  ;5,98339  ;0,67325  ;-2,86025e+04
857  ;-6,427  ;2,0202  ;0,628413  ;-2,86027e+04
7523  ;-2,33002  ;6,06548  ;0,46886  ;-2,86037e+04
10577  ;-5,50294  ;7,06241  ;0,675466  ;-2,86108e+04
10648  ;-4,38398  ;7,02642  ;0,667713  ;-2,86128e+04
7079  ;-3,76077  ;3,63645  ;0,65033  ;-2,86446e+04
5426  ;-1,85206  ;6,29714  ;0,46886  ;-2,86640e+04
3286  ;-2,31026  ;6,55715  ;0,46886  ;-2,86764e+04
11336  ;-5,26747  ;6,71751  ;0,667967  ;-2,86869e+04
10201  ;-5,04962  ;8,06371  ;0,679318  ;-2,86931e+04
10957  ;-4,7562  ;7,67856  ;0,664202  ;-2,86956e+04
2934  ;-8,12758  ;5,23671  ;0,476467  ;-2,87175e+04
4894  ;-5,93818  ;1,74724  ;0,634437  ;-2,87223e+04
10199  ;-5,54962  ;8,06371  ;0,679318  ;-2,87354e+04
1482  ;-2,95835  ;8,91174  ;0,60632  ;-2,87436e+04
4902  ;-6,08851  ;1,30518  ;0,578899  ;-2,87509e+04
4901  ;-5,83851  ;0,872162  ;0,578899  ;-2,87685e+04
1551  ;-3,44969  ;2,0492  ;0,617195  ;-2,88202e+04
1495  ;-5,64109  ;4,99539  ;0,64061  ;-2,88366e+04
10266  ;-1,38583  ;1,48658  ;0,312884  ;-2,88645e+04
8051  ;-5,74781  ;2,31054  ;0,637482  ;-2,88657e+04
2935  ;-8,12758  ;5,73671  ;0,476467  ;-2,88778e+04
1539  ;-4,91229  ;5,73187  ;0,646188  ;-2,88820e+04
1456  ;-4,25762  ;4,928  ;0,633279  ;-2,88880e+04
9672  ;-5,27669  ;5,36363  ;0,643399  ;-2,88897e+04
6794  ;-4,67641  ;6,66114  ;0,643171  ;-2,88898e+04
1492  ;-4,90903  ;4,32784  ;0,64598  ;-2,88902e+04
6939  ;-5,27506  ;4,66161  ;0,643295  ;-2,88912e+04
7208  ;-3,9216  ;2,01419  ;0,623829  ;-2,88924e+04
4908  ;-4,92143  ;1,72673  ;0,635462  ;-2,88942e+04
10061  ;-7,02695  ;8,75914  ;0,538767  ;-2,88964e+04
8500  ;-4,58333  ;4,62792  ;0,63963  ;-2,89019e+04
4905  ;-5,25899  ;2,03758  ;0,643505  ;-2,89053e+04
1349  ;-5,06861  ;2,60088  ;0,64655  ;-2,89062e+04
11323  ;-4,58495  ;5,32994  ;0,639734  ;-2,89114e+04
1350  ;-4,39351  ;1,97918  ;0,630463  ;-2,89511e+04
1348  ;-5,44936  ;1,47428  ;0,64046  ;-2,89596e+04
4909  ;-4,73106  ;2,29003  ;0,638506  ;-2,89644e+04
10009  ;-1,50529  ;2,51733  ;0,330357  ;-2,90392e+04
10004  ;-1,06154  ;1,78229  ;0,330357  ;-2,90817e+04
7964  ;-8,93986  ;7,83261  ;0,325701  ;-2,90968e+04
9670  ;-4,84909  ;4,9846  ;0,623252  ;-2,91865e+04
9420  ;-8,60415  ;6,51255  ;0,291126  ;-2,92132e+04
7922  ;-8,44536  ;8,1628  ;0,325701  ;-2,92764e+04
7183  ;-8,6007  ;7,02689  ;0,291126  ;-2,93377e+04
7087  ;-7,65754  ;6,01928  ;0,418164  ;-2,93881e+04
9832  ;-0,47984  ;1,03594  ;0,312884  ;-2,93954e+04
4900  ;-6,33851  ;0,872162  ;0,578899  ;-2,94326e+04
7150  ;-6,77695  ;9,19216  ;0,538767  ;-2,94450e+04
10909  ;-7,63104  ;4,03318  ;0,416609  ;-2,94779e+04
10006  ;-1,54526  ;1,96796  ;0,330357  ;-2,95115e+04
10206  ;-1,17485  ;0,977169  ;0,312884  ;-2,95316e+04
1526  ;-4,94848  ;7,08737  ;0,586031  ;-2,95334e+04
8496  ;-2,94284  ;1,30807  ;0,501373  ;-2,95421e+04
7088  ;-7,66851  ;6,51168  ;0,418164  ;-2,95650e+04
8719  ;-9,47018  ;7,01255  ;0,291126  ;-2,95852e+04
1098  ;-5,47669  ;8,74463  ;0,56512  ;-2,96002e+04
10455  ;-7,64554  ;3,54599  ;0,416609  ;-2,96096e+04
10014  ;-0,639266  ;2,01733  ;0,330357  ;-2,96123e+04
4911  ;-4,61276  ;0,774714  ;0,574296  ;-2,96413e+04
10005  ;-1,07228  ;2,26733  ;0,330357  ;-2,96735e+04
9610  ;-7,28205  ;9,18908  ;0,538767  ;-2,97615e+04
8302  ;-0,902109  ;1,30091  ;0,312884  ;-2,97661e+04
7181  ;-9,01519  ;7,27693  ;0,291126  ;-2,97789e+04
9476  ;-4,46218  ;2,67197  ;0,567455  ;-2,98039e+04
8494  ;-3,20719  ;0,871666  ;0,501373  ;-2,98248e+04
7086  ;-8,12627  ;6,24416  ;0,418164  ;-2,98271e+04
7006  ;-2,35934  ;5,48968  ;0,389173  ;-2,98528e+04
11033  ;-7,6382  ;4,48186  ;0,387424  ;-2,99114e+04
10456  ;-8,09951  ;3,80555  ;0,416609  ;-2,99700e+04
8495  ;-2,68572  ;0,896751  ;0,501373  ;-3,00304e+04
11131  ;-8,12282  ;6,75849  ;0,418164  ;-3,00734e+04
7430  ;-1,42192  ;3,49868  ;0,31424  ;-3,00981e+04
10454  ;-8,09951  ;3,30555  ;0,416609  ;-3,01248e+04
3929  ;-1,97417  ;0,321588  ;0,586794  ;-3,01806e+04
1755  ;-3,31124  ;6,24611  ;0,451918  ;-3,01826e+04
1753  ;-2,81008  ;5,85526  ;0,451918  ;-3,02190e+04
9654  ;-8,9951  ;9,74703  ;0,434705  ;-3,02338e+04
3468  ;-4,8503  ;9,13295  ;0,511569  ;-3,02528e+04
1754  ;-2,79032  ;6,34693  ;0,451918  ;-3,02739e+04
8793  ;-8,69708  ;8,6386  ;0,325701  ;-3,02788e+04
2995  ;-8,10667  ;4,75423  ;0,387424  ;-3,02797e+04
7979  ;-7,75397  ;5,09113  ;0,389066  ;-3,03932e+04
5740  ;-5,82941  ;9,25557  ;0,472312  ;-3,04068e+04
11032  ;-8,10667  ;4,25423  ;0,387424  ;-3,04360e+04
5743  ;-5,3503  ;9,13295  ;0,511569  ;-3,04794e+04
7963  ;-8,96013  ;8,30988  ;0,325701  ;-3,05191e+04
3203  ;-1,88138  ;5,22135  ;0,389173  ;-3,05384e+04
7182  ;-9,03716  ;6,76255  ;0,291126  ;-3,05526e+04
3202  ;-1,88138  ;5,72135  ;0,389173  ;-3,05974e+04
7981  ;-7,28524  ;5,36626  ;0,389066  ;-3,06498e+04
7980  ;-7,2855  ;4,81876  ;0,389066  ;-3,06637e+04
7831  ;-8,24212  ;10  ;0,434682  ;-3,07134e+04
8725  ;-8,55095  ;7,51453  ;0,322011  ;-3,07418e+04
2902  ;-1,81943  ;8,47203  ;0,345808  ;-3,07457e+04
2903  ;-1,34363  ;8,72375  ;0,345808  ;-3,07881e+04
8290  ;-2,3852  ;4,509  ;0,328383  ;-3,07992e+04
11373  ;-6,86171  ;5,0879  ;0,389066  ;-3,07997e+04
8351  ;-1,81557  ;2,78611  ;0,323364  ;-3,08000e+04
10954  ;-6,32941  ;9,25557  ;0,472312  ;-3,08116e+04
8342  ;-2,38541  ;5,04673  ;0,328383  ;-3,08295e+04
10678  ;-8,5696  ;2,5746  ;0,308691  ;-3,08613e+04
9450  ;-2,33267  ;3,97928  ;0,31424  ;-3,08900e+04
6364  ;-8,61218  ;1,41653  ;0,333854  ;-3,09008e+04
9653  ;-8,74212  ;10  ;0,434682  ;-3,09184e+04
8345  ;-2,31315  ;3,48886  ;0,31424  ;-3,09292e+04
3825  ;-2,47994  ;7,81368  ;0,367445  ;-3,09398e+04
7432  ;-1,85493  ;3,24868  ;0,31424  ;-3,09603e+04
9447  ;-2,21574  ;2,579  ;0,323364  ;-3,09620e+04
9884  ;-8,12854  ;1,60253  ;0,333854  ;-3,09690e+04
3373  ;-2,11826  ;8,15703  ;0,367445  ;-3,09822e+04
8762  ;-6,712  ;3,79255  ;0,387996  ;-3,09957e+04
10751  ;-7,22059  ;4,17741  ;0,387996  ;-3,09960e+04
9390  ;-7,68215  ;7,01767  ;0,322011  ;-3,10010e+04
7431  ;-1,85493  ;3,74868  ;0,31424  ;-3,10144e+04
3824  ;-2,6985  ;8,23703  ;0,367445  ;-3,10443e+04
8352  ;-2,19008  ;2,89307  ;0,345645  ;-3,10457e+04
9897  ;-3,93887  ;1,38235  ;0,404188  ;-3,10636e+04
8581  ;-3,98294  ;7,67374  ;0,407867  ;-3,10672e+04
9764  ;-3,42452  ;1,38575  ;0,404188  ;-3,11058e+04
7249  ;-7,68261  ;3,06504  ;0,308691  ;-3,11449e+04
5957  ;-3,4895  ;7,67988  ;0,407867  ;-3,11475e+04
9584  ;-3,36336  ;3,7439  ;0,374612  ;-3,11546e+04
10752  ;-7,23508  ;3,69022  ;0,387996  ;-3,11621e+04
7022  ;-2,64829  ;3,13325  ;0,345645  ;-3,11750e+04
10972  ;-6,00303  ;7,64681  ;0,397258  ;-3,11794e+04
10406  ;-2,86327  ;4,13536  ;0,374612  ;-3,12097e+04
8724  ;-8,13646  ;7,26448  ;0,322011  ;-3,12203e+04
10449  ;-2,49276  ;1,54727  ;0,333585  ;-3,12215e+04
3926  ;-1,69774  ;0  ;0,429665  ;-3,12235e+04
9391  ;-7,71311  ;7,48304  ;0,322011  ;-3,12252e+04
10420  ;-6,492  ;7,65258  ;0,397258  ;-3,12263e+04
3463  ;-2,14962  ;8,96653  ;0,345808  ;-3,12325e+04
10916  ;-7,15069  ;5,85839  ;0,366282  ;-3,12569e+04
10917  ;-6,64071  ;6,23938  ;0,366282  ;-3,12690e+04
8291  ;-1,90745  ;4,2784  ;0,328383  ;-3,12878e+04
6989  ;-1,25835  ;10  ;0,434705  ;-3,13052e+04
9701  ;-8,09665  ;2,27549  ;0,308691  ;-3,13121e+04
7019  ;-2,84374  ;3,64494  ;0,374612  ;-3,13134e+04
7248  ;-7,73542  ;2,61748  ;0,308691  ;-3,13175e+04
9446  ;-1,85553  ;2,23675  ;0,323364  ;-3,13344e+04
8289  ;-1,90745  ;4,7784  ;0,328383  ;-3,13570e+04
7822  ;-8,05646  ;7,84472  ;0,322011  ;-3,13651e+04
10687  ;-7,72245  ;8,89561  ;0,338361  ;-3,13653e+04
7820  ;-8,01788  ;8,42627  ;0,338361  ;-3,13777e+04
5926  ;-3,32176  ;4,96672  ;0,353035  ;-3,13799e+04
9254  ;-6,81461  ;5,57565  ;0,365023  ;-3,13966e+04
7220  ;-6,79383  ;4,44071  ;0,367792  ;-3,13980e+04
10448  ;-3,1976  ;5,60216  ;0,364878  ;-3,14045e+04
5765  ;-3,23396  ;6,74274  ;0,374698  ;-3,14076e+04
9623  ;-2,84568  ;5,23561  ;0,353035  ;-3,14272e+04
9622  ;-2,84547  ;4,69787  ;0,353035  ;-3,14325e+04
7247  ;-8,13659  ;2,8246  ;0,308691  ;-3,14401e+04
8904  ;-2,54321  ;2,33599  ;0,33434  ;-3,14449e+04
10915  ;-7,16165  ;6,35078  ;0,366282  ;-3,14583e+04
6270  ;-3,75489  ;6,64192  ;0,374698  ;-3,14623e+04
9540  ;-3,05737  ;2,71267  ;0,345645  ;-3,14711e+04
10419  ;-6,73152  ;8,11072  ;0,397258  ;-3,14730e+04
10421  ;-6,23152  ;8,11072  ;0,397258  ;-3,14799e+04
11135  ;-6,18396  ;6,67484  ;0,38245  ;-3,14889e+04
5928  ;-3,67368  ;5,33327  ;0,364878  ;-3,15203e+04
7222  ;-6,37004  ;4,70985  ;0,367792  ;-3,15254e+04
8374  ;-2,59025  ;2,68595  ;0,345645  ;-3,15275e+04
7221  ;-6,28524  ;4,05585  ;0,367792  ;-3,15302e+04
9256  ;-6,30463  ;5,95663  ;0,365023  ;-3,15325e+04
11054  ;-5,80021  ;7,18879  ;0,38245  ;-3,15412e+04
5958  ;-3,24274  ;8,13402  ;0,407867  ;-3,15462e+04
5088  ;-3,75708  ;8,13747  ;0,407867  ;-3,15475e+04
9255  ;-6,39108  ;5,29729  ;0,365023  ;-3,15587e+04
10538  ;-3,25146  ;4,38155  ;0,355678  ;-3,15699e+04
7895  ;-5,92228  ;4,39981  ;0,367792  ;-3,15756e+04
10669  ;-3,69877  ;5,99301  ;0,364878  ;-3,15765e+04
10265  ;-1,91311  ;1,62848  ;0,333585  ;-3,15825e+04
9896  ;-4,18887  ;0,949337  ;0,404188  ;-3,15950e+04
11130  ;-5,95502  ;5,58959  ;0,365023  ;-3,15975e+04
9865  ;-7,80781  ;1,10974  ;0,333854  ;-3,15981e+04
7021  ;-3,13171  ;3,21128  ;0,354985  ;-3,16019e+04
6590  ;-7,86679  ;1,97721  ;0,319338  ;-3,16113e+04
10284  ;-2,35704  ;6,92613  ;0,27411  ;-3,16129e+04
10427  ;-6,48152  ;8,54373  ;0,397258  ;-3,16133e+04
11317  ;-4,06832  ;5,69826  ;0,364878  ;-3,16161e+04
10650  ;-1,4689  ;7,42122  ;0,27411  ;-3,16302e+04
9691  ;-7,50555  ;2,3192  ;0,319338  ;-3,16427e+04
7077  ;-3,65132  ;3,31025  ;0,354985  ;-3,16515e+04
10984  ;-3,72775  ;4,65039  ;0,355678  ;-3,16524e+04
10080  ;-4,1356  ;7,15298  ;0,374698  ;-3,16540e+04
11311  ;-5,29323  ;6,44177  ;0,374951  ;-3,16546e+04
9585  ;-3,75155  ;3,99009  ;0,355678  ;-3,16680e+04
11134  ;-6,28918  ;7,19455  ;0,38245  ;-3,16713e+04
11312  ;-5,56474  ;6,84389  ;0,374951  ;-3,16751e+04
11029  ;-5,59888  ;5,96289  ;0,374951  ;-3,16766e+04
11310  ;-5,94849  ;6,32994  ;0,374951  ;-3,16827e+04
5764  ;-3,64216  ;7,15912  ;0,374698  ;-3,16903e+04
8905  ;-2,76266  ;1,91253  ;0,33434  ;-3,17094e+04
8760  ;-6,22637  ;3,33567  ;0,364799  ;-3,17145e+04
7891  ;-5,96477  ;3,74779  ;0,361468  ;-3,17191e+04
10316  ;-8,26959  ;8,90207  ;0,338361  ;-3,17203e+04
2304  ;-7,28712  ;1,89569  ;0,319338  ;-3,17240e+04
7698  ;-1,93824  ;7,71665  ;0,27411  ;-3,17279e+04
10985  ;-4,11196  ;4,28065  ;0,355678  ;-3,17342e+04
8925  ;-5,84335  ;2,82328  ;0,364799  ;-3,17358e+04
10440  ;-2,23564  ;1,13595  ;0,333585  ;-3,17550e+04
10633  ;-2,29992  ;7,3733  ;0,27411  ;-3,17767e+04
7892  ;-5,60181  ;4,09175  ;0,361468  ;-3,17931e+04
8903  ;-2,183  ;1,99374  ;0,33434  ;-3,17933e+04
7080  ;-4,04962  ;3,62513  ;0,35456  ;-3,17985e+04
7932  ;-7,43487  ;7,75995  ;0,3182  ;-3,18039e+04
10755  ;-6,69653  ;3,25577  ;0,313697  ;-3,18054e+04
9434  ;-5,3084  ;3,64171  ;0,361468  ;-3,18056e+04
9433  ;-5,58175  ;3,2354  ;0,361468  ;-3,18221e+04
3464  ;-2,44845  ;8,65152  ;0,367445  ;-3,18297e+04
9918  ;-7,00124  ;0,288726  ;0,577645  ;-3,18305e+04
9477  ;-4,03528  ;2,80142  ;0,354985  ;-3,18317e+04
5089  ;-3,9905  ;8,68301  ;0,347409  ;-3,18387e+04
7013  ;-4,04732  ;6,27664  ;0,350156  ;-3,18552e+04
11051  ;-4,41004  ;3,91569  ;0,35456  ;-3,18607e+04
7933  ;-7,22769  ;8,16103  ;0,3182  ;-3,18638e+04
3287  ;-2,76461  ;6,84905  ;0,312645  ;-3,18670e+04
8582  ;-4,50782  ;7,80512  ;0,371186  ;-3,18688e+04
5249  ;-7,06535  ;1,49412  ;0,319604  ;-3,18781e+04
8924  ;-6,33699  ;2,81657  ;0,364799  ;-3,18797e+04
8605  ;-6,65854  ;6,75224  ;0,312632  ;-3,18817e+04
11177  ;-4,70631  ;3,52268  ;0,35456  ;-3,18823e+04
9478  ;-4,43358  ;3,1163  ;0,35456  ;-3,19041e+04
7203  ;-3,54079  ;2,79071  ;0,354985  ;-3,19070e+04
5763  ;-3,17281  ;7,26542  ;0,312645  ;-3,19098e+04
10775  ;-4,41687  ;5,98189  ;0,350156  ;-3,19115e+04
7823  ;-7,77821  ;8,12163  ;0,3182  ;-3,19141e+04
7012  ;-4,70217  ;6,3854  ;0,350156  ;-3,19193e+04
9742  ;-3,68887  ;0,949337  ;0,404188  ;-3,19227e+04
5213  ;-6,80715  ;2,73667  ;0,313697  ;-3,19275e+04
7011  ;-4,42803  ;6,7877  ;0,350156  ;-3,19289e+04
10763  ;-8,23519  ;0  ;0,422167  ;-3,19861e+04
5090  ;-4,28196  ;8,26885  ;0,371186  ;-3,19971e+04
7959  ;-6,76376  ;7,27196  ;0,312632  ;-3,20063e+04
8642  ;-4,78196  ;8,26885  ;0,371186  ;-3,20208e+04
5847  ;-8,73519  ;0  ;0,422167  ;-3,20382e+04
10754  ;-7,21961  ;3,15344  ;0,313697  ;-3,20444e+04
10627  ;-2,92605  ;7,71956  ;0,312645  ;-3,20652e+04
10632  ;-1,89884  ;7,16612  ;0,27411  ;-3,20753e+04
7958  ;-7,17948  ;6,86364  ;0,312632  ;-3,20829e+04
2302  ;-7,05399  ;2,28237  ;0,313697  ;-3,20951e+04
5968  ;-2,70749  ;7,29621  ;0,312645  ;-3,21129e+04
6377  ;-6,06225  ;4,99446  ;0,320305  ;-3,21178e+04
5214  ;-7,27242  ;2,70588  ;0,313697  ;-3,21282e+04
8576  ;-7,00327  ;7,7301  ;0,312632  ;-3,21322e+04
7206  ;-3,45817  ;2,3442  ;0,308597  ;-3,21928e+04
8638  ;-5,26179  ;5,655  ;0,323094  ;-3,21938e+04
8637  ;-4,95614  ;6,13389  ;0,323094  ;-3,21947e+04
9007  ;-5,24846  ;4,35065  ;0,32299  ;-3,21986e+04
6378  ;-5,61449  ;4,68443  ;0,320305  ;-3,22014e+04
6379  ;-5,62619  ;5,28676  ;0,320305  ;-3,22014e+04
9925  ;-4,95506  ;3,90061  ;0,32299  ;-3,22036e+04
10944  ;-4,33309  ;4,5937  ;0,31664  ;-3,22039e+04
9291  ;-5,24814  ;4,9893  ;0,320305  ;-3,22042e+04
8647  ;-4,34351  ;5,32843  ;0,31664  ;-3,22111e+04
8648  ;-4,55641  ;4,9556  ;0,31664  ;-3,22121e+04
7957  ;-7,21045  ;7,32901  ;0,312632  ;-3,22143e+04
8340  ;-2,99104  ;2,31748  ;0,308597  ;-3,22169e+04
9009  ;-4,88211  ;4,65552  ;0,32299  ;-3,22304e+04
8639  ;-4,67084  ;5,73037  ;0,323094  ;-3,22308e+04
9008  ;-4,65879  ;4,29362  ;0,32299  ;-3,22312e+04
9671  ;-4,88374  ;5,35754  ;0,323094  ;-3,22357e+04
5929  ;-3,94887  ;4,96344  ;0,31664  ;-3,22380e+04
9438  ;-5,9874  ;2,34047  ;0,314207  ;-3,22393e+04
8318  ;-6,48104  ;2,33376  ;0,314207  ;-3,22655e+04
7650  ;-2,96484  ;8,58639  ;0,30316  ;-3,22676e+04
10384  ;-5,03485  ;3,03713  ;0,323275  ;-3,22824e+04
2901  ;-1,67235  ;8,9868  ;0,345808  ;-3,22954e+04
9866  ;-8,33921  ;1,09293  ;0,333854  ;-3,23011e+04
7417  ;-6,08851  ;0,43915  ;0,578899  ;-3,23102e+04
7205  ;-3,93008  ;2,30919  ;0,315232  ;-3,23131e+04
7649  ;-3,47917  ;8,58984  ;0,30316  ;-3,23158e+04
7422  ;-5,49857  ;2,06752  ;0,32023  ;-3,23259e+04
9481  ;-4,76212  ;2,63076  ;0,323275  ;-3,23340e+04
6166  ;-7,02695  ;9,62517  ;0,538767  ;-3,23640e+04
9638  ;-5,3082  ;2,63082  ;0,323275  ;-3,23738e+04
6589  ;-7,54606  ;1,48442  ;0,319338  ;-3,23739e+04
10429  ;-7,76462  ;10  ;0,454983  ;-3,23772e+04
4903  ;-6,2135  ;1,87612  ;0,314207  ;-3,24115e+04
8371  ;-4,42457  ;2,31991  ;0,315232  ;-3,24136e+04
6044  ;-1,75835  ;10  ;0,434705  ;-3,24184e+04
2305  ;-6,72787  ;1,87947  ;0,314207  ;-3,24621e+04
3469  ;-4,53196  ;8,70186  ;0,371186  ;-3,24804e+04
5248  ;-6,80098  ;1,05776  ;0,319604  ;-3,24950e+04
10205  ;-1,70213  ;1,11908  ;0,333585  ;-3,25172e+04
9637  ;-5,03431  ;2,16647  ;0,323275  ;-3,25262e+04
5247  ;-7,3243  ;1,08285  ;0,319604  ;-3,25397e+04
3466  ;-4,2405  ;9,11602  ;0,347409  ;-3,25522e+04
11307  ;-4,97424  ;6,81164  ;0,293016  ;-3,25635e+04
10062  ;-7,48279  ;8,59097  ;0,3182  ;-3,25916e+04
9840  ;-0,97984  ;0,535942  ;0,312884  ;-3,25938e+04
10207  ;-3,72485  ;1,89063  ;0,308597  ;-3,25981e+04
7254  ;-5,24575  ;7,21376  ;0,293016  ;-3,25988e+04
7255  ;-4,7001  ;7,21393  ;0,293016  ;-3,26072e+04
8339  ;-3,2105  ;1,89402  ;0,308597  ;-3,26111e+04
4913  ;-5,47468  ;1,17015  ;0,32023  ;-3,26598e+04
8310  ;-4,19676  ;1,85561  ;0,315232  ;-3,26735e+04
5100  ;-3,7405  ;9,11602  ;0,347409  ;-3,26959e+04
7253  ;-4,97424  ;7,67766  ;0,293016  ;-3,27036e+04
8311  ;-4,69676  ;1,85561  ;0,315232  ;-3,27090e+04
7421  ;-5,22468  ;1,60317  ;0,32023  ;-3,27260e+04
4916  ;-4,44676  ;1,4226  ;0,315232  ;-3,27723e+04
7423  ;-5,72468  ;1,60317  ;0,32023  ;-3,27994e+04
8554  ;-5,73834  ;8,50629  ;0,28256  ;-3,28398e+04
4904  ;-6,4635  ;1,44311  ;0,314207  ;-3,28560e+04
8555  ;-5,23834  ;8,50629  ;0,28256  ;-3,28697e+04
2455  ;-4,86276  ;0,341702  ;0,574296  ;-3,28917e+04
4915  ;-4,97468  ;1,17015  ;0,32023  ;-3,29513e+04
9837  ;-1,19774  ;0  ;0,429665  ;-3,30129e+04
8458  ;-2,7148  ;9,00089  ;0,30316  ;-3,31180e+04
9441  ;-2,95719  ;0,438653  ;0,501373  ;-3,31411e+04
7648  ;-3,22917  ;9,02285  ;0,30316  ;-3,33137e+04
6165  ;-7,26462  ;10  ;0,454983  ;-3,33276e+04
10756  ;-7,75  ;0  ;0,433013  ;-3,35288e+04
10905  ;-5,98834  ;8,9393  ;0,28256  ;-3,35584e+04
9051  ;-0,378856  ;9,6301  ;0,3892  ;-3,36487e+04
7761  ;-5,48834  ;8,9393  ;0,28256  ;-3,36582e+04
10757  ;-7,25  ;0  ;0,433013  ;-3,36696e+04
7760  ;-4,98834  ;8,9393  ;0,28256  ;-3,37406e+04
9844  ;-2,2449  ;0  ;0,436089  ;-3,37732e+04
8277  ;-5,1003  ;9,56596  ;0,511569  ;-3,38220e+04
9843  ;-2,7449  ;0  ;0,436089  ;-3,39509e+04
10920  ;-6,25  ;0  ;0,433013  ;-3,41805e+04
9915  ;-6,75  ;0  ;0,433013  ;-3,43785e+04
6222  ;-2,73562  ;10  ;0,454982  ;-3,44712e+04
2454  ;-4,75  ;0  ;0,433013  ;-3,45303e+04
6164  ;-6,75  ;10  ;0,433013  ;-3,45826e+04
7681  ;-2,23562  ;10  ;0,454982  ;-3,45943e+04
7158  ;-6,25  ;10  ;0,433013  ;-3,46854e+04
7164  ;-6,07941  ;9,68859  ;0,472312  ;-3,47459e+04
2275  ;-9,64601  ;0,417622  ;0,366678  ;-3,48609e+04
8276  ;-5,25  ;10  ;0,433013  ;-3,48794e+04
10686  ;-7,96735  ;9,3317  ;0,338361  ;-3,49057e+04
10462  ;-3,25  ;0  ;0,433013  ;-3,49781e+04
7163  ;-5,75  ;10  ;0,433013  ;-3,50515e+04
9740  ;-3,93887  ;0,516324  ;0,404188  ;-3,51619e+04
7415  ;-5,75  ;0  ;0,433013  ;-3,51729e+04
9737  ;-3,75  ;0  ;0,433013  ;-3,52630e+04
2452  ;-5,25  ;0  ;0,433013  ;-3,52881e+04
6045  ;-1,914  ;9,42151  ;0,345808  ;-3,52887e+04
9864  ;-8,0345  ;0,651639  ;0,333854  ;-3,53167e+04
650  ;-4,85519  ;4,98321  ;0  ;-3,55474e+04
9006  ;-5,22154  ;4,67833  ;0  ;-3,55476e+04
9290  ;-5,23324  ;5,28067  ;0  ;-3,55494e+04
